timestamp,open,high,low,close,volume,trades 
28/06/2016,663.82,664.857,640,649.322,2469.804697,1971
29/06/2016,647.5,648.349,615.854,643.119,2069.45225,1266
30/06/2016,638.567,675,635,671.524,1678.322392,1323
01/07/2016,672.22,691.204,665.851,674,2086.281579,2194
02/07/2016,674.67,703.95,674.67,702.31,1237.972848,1310
03/07/2016,703.95,703.96,644.65,655.84,1542.945346,2153
04/07/2016,656.331,684.73,645,675.001,1718.815203,1490
05/07/2016,678.848,683.078,659.566,669.21,902.8708276,1219
06/07/2016,669.45,681.99,666.01,677.1,929.8998088,1181
07/07/2016,678.84,681.99,610.699,640.4,2885.291648,2548
08/07/2016,640.4,671.933,634.04,671.436,1828.561175,1808
09/07/2016,671.932,671.932,622,652,1908.295953,2259
10/07/2016,652,655.65,642.425,650.07,450.1678323,632
11/07/2016,652.54,663.315,645.315,650.78,814.1572578,1100
12/07/2016,650.72,675.98,647.14,666,1014.410095,1178
13/07/2016,665.41,669.795,655.1,655.11,949.5952513,1234
14/07/2016,654.22,665.916,650,662.99,1106.769051,1447
15/07/2016,661.25,668.999,660,665.15,1151.601143,1393
16/07/2016,665.15,669.102,661,665,435.8446022,621
17/07/2016,665,685,661.52,681.86,933.5953673,1598
18/07/2016,680.3,686,667.584,674.79,1292.031087,1144
19/07/2016,673.93,676.55,666.016,673.092,996.3295045,1003
20/07/2016,672.721,676.148,660,666.161,1575.129786,1354
21/07/2016,667.49,669.459,658.891,665.88,530.5869999,730
22/07/2016,665.549,668.969,644.545,651.15,1532.279468,2050
23/07/2016,651.15,660,645.939,657.718,712.3452912,1161
24/07/2016,657.718,668.438,651.98,663.366,884.054811,1548
25/07/2016,661.73,664.675,651.736,651.736,857.4698846,1193
26/07/2016,653.153,659.1,642.5,650,1148.204813,1728
27/07/2016,651.82,663.942,648,656.979,1752.727339,2448
28/07/2016,656.979,661.1,651.696,656.08,876.4761842,2499
29/07/2016,655.98,659.569,651.697,656.86,995.0728645,1258
30/07/2016,656.869,658.177,651.9,655.72,447.1376183,759
31/07/2016,653.74,655.799,620,622.57,1375.022509,2105
01/08/2016,623.52,627.046,601.012,602.551,2570.099894,3597
02/08/2016,602.552,611.436,479,540,7786.68737,8880
03/08/2016,539.599,572,515.271,569.82,4713.470467,4193
04/08/2016,567.576,588.999,566.157,582.683,2734.728864,4229
05/08/2016,582.68,584.41,567.408,575.64,998.1100837,1720
06/08/2016,575.64,597.998,569.876,591.758,1052.864434,1777
07/08/2016,591.759,607.508,570.11,595,1340.191245,2563
08/08/2016,595.5,597.348,585,591.831,936.9469851,1621
09/08/2016,591.831,592,583.2,586.22,1063.756536,1855
10/08/2016,586.308,603.144,582,591,1865.648642,2737
11/08/2016,590.061,599.98,588,588.01,1587.083985,1960
12/08/2016,589.37,592.187,582.51,588.32,945.762782,1684
13/08/2016,586.69,590.79,581.101,584.82,521.8808989,545
14/08/2016,583.84,584.58,561.4,570.56,1012.792471,1039
15/08/2016,570.56,575,561.479,566.52,792.2539268,972
16/08/2016,568.25,587.803,565.338,579.61,1213.873688,972
17/08/2016,579.61,581.061,569.541,573.28,745.9175095,944
18/08/2016,573.679,579.36,570.811,575.56,611.8972352,699
19/08/2016,572.79,577.987,572.22,572.9,598.688295,603
20/08/2016,572.95,584,572.03,582.15,471.8444533,925
21/08/2016,581.331,586.12,577.519,581.53,389.9323247,492
22/08/2016,581.301,592.132,579.85,584.99,797.860877,825
23/08/2016,586,588.99,580.1,583.38,778.6635639,974
24/08/2016,584.86,587.713,579.36,582.109,534.2923296,877
25/08/2016,580.999,582.247,569.89,576.94,1354.073771,1056
26/08/2016,577.08,580.512,572.994,579.36,327.0230187,569
27/08/2016,579.35,579.705,564.271,570.22,649.6957631,1027
28/08/2016,570.16,580.965,568.464,576.043,561.1987868,1088
29/08/2016,578.99,582.01,570.471,575.492,860.064055,745
30/08/2016,573.552,581.7,573.416,578.96,722.8615637,1193
31/08/2016,577.24,578.83,569.42,574.22,493.3708706,1359
01/09/2016,574.21,575,568.235,572,1005.531437,2271
02/09/2016,572,577.1,565.556,577.1,1057.934331,1283
03/09/2016,576.653,605.325,572.131,601,1284.685892,1250
04/09/2016,601,616.68,598.297,609.74,955.0845385,1023
05/09/2016,612.299,612.299,602.001,609.874,729.345387,634
06/09/2016,609.634,613.999,605,612.001,486.096229,812
07/09/2016,613.318,617.375,606.35,617.335,1021.478467,1072
08/09/2016,617.333,635.62,615,631.119,966.3258485,1153
09/09/2016,627.083,630.075,621.249,626.1,576.5847536,843
10/09/2016,625.78,629.241,622.771,624.889,437.3659557,813
11/09/2016,624.889,634.77,595.162,608.256,804.9940154,1205
12/09/2016,611.299,613.541,607.153,611.107,512.1782086,848
13/09/2016,611.107,616.999,607.761,615.289,735.5770848,919
14/09/2016,612.37,616.845,610.75,613.971,657.9752636,810
15/09/2016,612.5,615.8,609.051,609.962,533.765108,632
16/09/2016,612.917,613,606.667,607.98,448.5114635,734
17/09/2016,610.083,610.084,604.583,606.8,325.5607061,470
18/09/2016,609.93,614.509,607.29,611.989,325.8689077,606
19/09/2016,612.94,614.59,605.059,609.2,619.154261,581
20/09/2016,611.059,612,603.8,603.8,884.3940135,807
21/09/2016,603.106,603.106,592.002,599.65,985.5019634,1120
22/09/2016,598.925,600.758,595.053,595.053,502.4268412,511
23/09/2016,595.071,604.557,595.07,604.168,507.5214626,443
24/09/2016,604.169,607.632,601.5,603.999,309.5700791,427
25/09/2016,601.7,603.889,598,599.998,453.3241107,307
26/09/2016,599.998,608.98,599,608.98,770.1559447,608
27/09/2016,608.978,609.109,600.689,606.505,719.7745401,619
28/09/2016,606.577,607.589,601.849,604.999,416.2964527,467
29/09/2016,604.999,609.304,604.25,607.369,494.6918003,530
30/09/2016,607.368,612.5,604.026,612.5,544.4203139,466
01/10/2016,612.5,617.299,612,614.385,440.3560116,404
02/10/2016,614.27,615.98,607.148,611.837,354.2413051,309
03/10/2016,611.758,613.661,609.02,613.598,569.2637038,362
04/10/2016,613.597,613.598,608.001,612,431.403779,656
05/10/2016,611.998,616.091,608.939,614.956,833.797254,978
06/10/2016,614.999,615.967,611.258,614.996,388.8517044,659
07/10/2016,611.965,623,611.352,618.529,1659.794749,851
08/10/2016,618.501,623.102,617.55,620.79,524.7964136,731
09/10/2016,620.01,620.79,615.006,616.51,366.4389581,549
10/10/2016,615.851,619.9,614.829,618.76,755.6555613,980
11/10/2016,618.86,645.415,616.32,643.355,1431.659503,1235
12/10/2016,640.976,643.415,633.282,635.28,779.2183302,785
13/10/2016,634.731,639.975,630.15,634.243,753.8126176,1032
14/10/2016,634.243,643,631.686,640.61,936.3507284,813
15/10/2016,640.61,647,636.396,640.749,538.212888,546
16/10/2016,640.749,645.06,638.75,643.28,200.5767378,325
17/10/2016,641.521,643.549,637.8,640.976,613.6449474,962
18/10/2016,640.99,641.1,634.101,636.97,594.4844496,611
19/10/2016,636.508,639.636,623.734,631.5,1049.278698,1143
20/10/2016,631.499,633.416,627.011,630.05,457.2980731,449
21/10/2016,630.05,638,630.05,634.43,735.8791343,777
22/10/2016,634.449,669.86,627,661.223,1480.443524,1457
23/10/2016,663.499,669,652.793,657.683,785.1307287,873
24/10/2016,655.255,657.88,645.807,652.63,1362.23294,1130
25/10/2016,652.63,664,651.99,655.889,1664.235322,1769
26/10/2016,655.889,679,655.303,677.318,1596.707147,1746
27/10/2016,677.318,687.844,674.629,686.788,1530.096309,1607
28/10/2016,686.781,691.784,682.851,690,1209.168227,1339
29/10/2016,690,722.01,688.352,713.99,1649.026224,2733
30/10/2016,713.949,713.989,688,700.917,1750.780129,2630
31/10/2016,700.079,708.899,685.7,698.919,982.6310455,1476
01/11/2016,698.79,739.488,697.91,733.744,2336.219977,3162
02/11/2016,733.742,747.07,722.89,747.07,1902.393632,1876
03/11/2016,747.07,750.5,673.407,692.179,4169.139506,4045
04/11/2016,692.902,709.998,682.311,706.036,1904.910013,2014
05/11/2016,706.036,714.471,698.478,706.478,630.687729,969
06/11/2016,706.46,721.458,702.879,715.497,638.7440988,1019
07/11/2016,715,715.413,700.16,707.345,917.3699814,1170
08/11/2016,704.142,718.3,704.142,712.5,967.3491789,1099
09/11/2016,712.69,745.492,708.682,722.4,2759.317961,2452
10/11/2016,722.4,724.696,706,714,1231.380014,1398
11/11/2016,713.503,718.99,712.002,717.75,719.8583946,1079
12/11/2016,717.74,719.1,701.348,704,722.7137968,1381
13/11/2016,704.399,706.794,685.327,701.67,1072.468637,1450
14/11/2016,702.7,709,697.791,706.994,785.108494,787
15/11/2016,706.999,717,706.081,711.31,848.9377132,957
16/11/2016,710.87,744.8,709,741.603,2465.339553,2749
17/11/2016,741.875,760.814,733.3,739.1,3453.915169,2828
18/11/2016,739.088,754,733.01,752.232,1730.442485,2131
19/11/2016,752.232,763.11,735,751.99,1420.026691,1676
20/11/2016,751.99,757,713,729.677,1413.783356,2521
21/11/2016,731,741,728.33,738,545.090343,834
22/11/2016,737.999,752.614,733.83,749.76,1806.77464,2014
23/11/2016,749.76,750,731.06,741.98,1283.534229,1906
24/11/2016,742.489,745.11,730,738.44,867.1983953,1875
25/11/2016,740.459,743,730.345,742.14,985.0119726,1816
26/11/2016,742.479,743.3,726,733.17,678.2360924,1273
27/11/2016,733.26,739,727.2,729.93,637.7899272,1188
28/11/2016,729.885,736.071,728.1,734.17,819.2405423,1300
29/11/2016,734.173,735.555,728.5,732,1062.335074,1802
30/11/2016,732,743.559,731.015,742.396,1169.44117,1565
01/12/2016,742.396,754.5,740.89,752.489,1292.503467,1658
02/12/2016,753.999,781.976,752.633,773.499,2472.77886,3073
03/12/2016,773.501,773.509,757.12,764.745,667.6922256,1136
04/12/2016,765.897,772.57,762.43,769,561.9478395,1182
05/12/2016,769,770,745.928,752.079,1724.437424,2196
06/12/2016,752.079,760.03,750.101,758.383,1157.993971,2422
07/12/2016,758,770,753.779,765.011,812.3359241,1306
08/12/2016,765.008,779.499,762.001,768.288,801.5643118,1208
09/12/2016,768.834,774.999,767,771.668,813.7855693,1115
10/12/2016,773.588,778.555,771.239,775,694.8646042,1034
11/12/2016,775.421,775.421,762.02,771.681,628.4658587,1078
12/12/2016,771.325,783.263,768.702,778.074,1031.133971,1516
13/12/2016,778.226,789,770.001,778.72,1060.568541,1605
14/12/2016,778,783.086,774,777.559,912.3510876,1523
15/12/2016,777.56,781.498,776.526,778.11,757.4429142,2850
16/12/2016,778.5,785.979,776,785.41,1067.247428,1636
17/12/2016,785.41,795,785.33,792.969,628.4226104,1206
18/12/2016,792.989,794.44,786.5,794.211,368.0092441,915
19/12/2016,791.371,794.44,790.5,792.54,652.2023605,1450
20/12/2016,791.686,806.099,790,801.249,1204.588222,2448
21/12/2016,800.199,830,796.474,830,1934.643496,2795
22/12/2016,829.999,877.994,826.02,860,2489.420951,3444
23/12/2016,860.07,922.93,859.01,918.19,4130.372082,4458
24/12/2016,918.2,923.869,884.33,895.47,1563.142456,2264
25/12/2016,895.399,900.344,853.368,896.799,1642.719543,2568
26/12/2016,896.72,917.53,888.96,901.501,1837.279657,2689
27/12/2016,904.609,939,900,933,1772.724888,2105
28/12/2016,936.934,979.99,935.35,978.001,3290.4234,3571
29/12/2016,979.87,982,950,974.32,2551.012223,2841
30/12/2016,974.32,974.32,920.017,960.769,2162.442584,2969
31/12/2016,960.66,971.726,940.013,967.45,779.9047246,1907
01/01/2017,968.75,1010,961.37,996.121,1478.190662,2379
02/01/2017,999.497,1034.931,997.02,1017.791,2307.095318,3260
03/01/2017,1019.997,1039.838,1010,1038.25,1669.605756,3252
04/01/2017,1039.309,1150,997.23,1133.219,5566.104358,8448
05/01/2017,1133.219,1156.9,879.01,1005.99,8500.093267,12818
06/01/2017,1004.41,1059.196,868.384,895.723,5748.617847,6970
07/01/2017,898.43,912.668,804,908,5257.781514,6074
08/01/2017,912.654,939.998,890,916.939,1997.574542,3377
09/01/2017,913.121,916.829,878,905.01,1317.286175,1935
10/01/2017,905.062,916.687,898.1,909.517,1198.199894,1433
11/01/2017,909.999,924.59,765.432,789.884,9817.798898,8139
12/01/2017,783,837.999,756.001,807.794,4234.770534,4417
13/01/2017,809.979,839,776.81,832.9,2988.122399,3547
14/01/2017,834,846.946,811,818.651,1682.154764,2889
15/01/2017,821.559,833,811.93,827.139,1182.960945,2030
16/01/2017,825.951,840.6,822.145,832.806,1343.440342,1665
17/01/2017,834.634,920,832.98,906.393,4616.877706,5008
18/01/2017,909.27,917,852.111,892.311,3303.90896,4075
19/01/2017,892.402,909,888,900.11,2525.667195,2243
20/01/2017,900.238,907.104,885,898.619,1625.593626,1740
21/01/2017,896.589,928.081,896.082,925.298,2087.000908,2134
22/01/2017,925.298,939.91,888,925.01,1996.77029,2264
23/01/2017,925.27,929.92,912.622,917.968,1195.207696,1437
24/01/2017,917.72,930,882.576,887.985,3501.549696,3340
25/01/2017,885.71,903.325,885.694,896.89,1274.429055,1359
26/01/2017,896.89,921.78,895.543,914.926,1179.801098,1360
27/01/2017,915.79,925,910,922.299,1444.899265,1139
28/01/2017,921.45,923.63,917.01,918.359,726.5883797,770
29/01/2017,920.749,923.76,915.702,915.702,599.4486024,672
30/01/2017,916,925,915,920.58,1286.162582,1443
31/01/2017,920.63,974.969,919.002,969.739,3305.755467,3073
01/02/2017,968.166,990,964.989,988.789,2383.458978,2656
02/02/2017,988.79,1013.991,975.975,1009.996,2584.644854,2762
03/02/2017,1008.22,1037.519,981.761,1015.21,3197.935496,3459
04/02/2017,1016.291,1046.501,1001.796,1029.393,1805.75454,2350
05/02/2017,1032.364,1036,1005.4,1017.886,1148.186218,1918
06/02/2017,1015.35,1029.91,1013.75,1027.01,808.938483,1422
07/02/2017,1028.45,1055,1023.823,1050.998,1958.677038,2000
08/02/2017,1054.214,1069.91,1025.4,1055.838,2968.710435,3024
09/02/2017,1053.497,1079.91,940.006,988.38,6762.988041,7858
10/02/2017,987.431,1010,948.208,1002.726,2778.28262,2740
11/02/2017,998.824,1018.488,993.001,1011.004,1312.082524,1929
12/02/2017,1010.599,1013.695,999,1001.017,825.8359894,1121
13/02/2017,1001.033,1010,982.01,996.391,1314.361981,1500
14/02/2017,999.028,1025,992.094,1016.472,1851.332384,3162
15/02/2017,1015.05,1020,1001.302,1015.75,1248.519399,1787
16/02/2017,1016.739,1047.43,1015.75,1039.872,1918.297368,2445
17/02/2017,1038.502,1063.923,1035.998,1052.065,2165.198877,2465
18/02/2017,1052,1069.794,1051,1058.909,1467.389183,1459
19/02/2017,1058.88,1063,1042.952,1055.61,520.1517987,972
20/02/2017,1055.588,1093.327,1045.471,1088.68,1440.870518,2149
21/02/2017,1088.67,1132.741,1080,1128.458,2575.180165,3294
22/02/2017,1125.771,1139.999,1102.56,1125.669,2198.076014,2652
23/02/2017,1122.092,1193.43,1122.092,1182,3010.45673,3296
24/02/2017,1177.781,1214.973,1056.658,1185,4999.213948,5206
25/02/2017,1174.574,1185,1120.403,1146.834,2223.268882,2454
26/02/2017,1147.454,1184.44,1130,1167,1722.746366,2621
27/02/2017,1167,1196.991,1161.98,1190.211,1837.690055,2589
28/02/2017,1191.83,1208.5,1175.808,1180,2027.081655,4147
01/03/2017,1181.998,1229.998,1177.179,1225,2248.942552,3330
02/03/2017,1228.71,1282.385,1212.421,1254,2886.5383,4795
03/03/2017,1254,1288,1235.278,1276.999,2729.154615,4571
04/03/2017,1277,1280.235,1232.499,1261.266,1414.872367,2028
05/03/2017,1264.63,1277.724,1237.775,1267.984,1203.812158,1773
06/03/2017,1268.01,1279.91,1257.384,1275,1005.161842,1986
07/03/2017,1274.904,1279.9,1158.448,1224.917,4081.777129,4388
08/03/2017,1234.455,1238.11,1131.342,1143.387,3161.963807,4480
09/03/2017,1143.388,1205.396,1105,1187.194,2289.801348,3154
10/03/2017,1185.201,1310.982,968,1111,8294.810049,18790
11/03/2017,1107.563,1191.088,1105.002,1174.969,3741.857177,4532
12/03/2017,1174.82,1231.942,1138,1224.369,1965.523624,4861
13/03/2017,1224.199,1241.058,1180,1230,4085.584838,7632
14/03/2017,1229.991,1259.722,1218,1243.995,2525.734718,3907
15/03/2017,1245.927,1259,1238.503,1252.92,2410.086248,3330
16/03/2017,1252.95,1255.92,1025,1165.1,6834.245689,10843
17/03/2017,1165.1,1165.1,983.9,1021.16,8378.760569,12410
18/03/2017,1030.249,1079.999,923.601,954.988,6809.696033,10082
19/03/2017,950.999,1039.998,943.896,1017.937,4299.73879,6301
20/03/2017,1007.44,1039.998,902,1030,3228.560272,4665
21/03/2017,1029.999,1114.996,1029.999,1110.368,3491.839451,4694
22/03/2017,1109.99,1113,975.626,1032.01,3833.960108,4747
23/03/2017,1030.01,1052.63,1006.4,1024.03,2445.784698,2927
24/03/2017,1025.002,1033,911.23,921.302,4800.939199,6266
25/03/2017,921.817,960,881.891,951.079,4831.807784,5999
26/03/2017,951.27,994.569,923.005,961.875,2850.426285,4145
27/03/2017,958.73,1044.437,948.323,1039.851,3334.314788,4870
28/03/2017,1039.961,1067.8,1016.127,1043.281,4578.764176,5402
29/03/2017,1043.3,1060.06,1006.898,1043.43,3867.977547,4608
30/03/2017,1042.141,1057.51,1022.79,1040,3219.426276,4127
31/03/2017,1040.001,1088.959,1040.001,1079.78,3657.230426,4857
01/04/2017,1080.03,1108.218,1070,1091.726,2543.24791,2905
02/04/2017,1096.008,1117.955,1081,1107.459,3050.132331,4334
03/04/2017,1107.221,1161.4,1107.221,1148.428,4134.647228,6553
04/04/2017,1149.967,1165.648,1125,1141.998,3244.897957,5330
05/04/2017,1141.999,1146.883,1112.729,1138.16,2280.801292,4805
06/04/2017,1138.21,1206.794,1138.21,1191.56,3858.67519,5894
07/04/2017,1191.74,1205,1175.203,1191.88,1736.14683,2980
08/04/2017,1194.213,1204.999,1170.82,1182.47,1226.288965,2418
09/04/2017,1182.469,1220,1175.392,1211,1929.768078,3365
10/04/2017,1209.66,1219,1189.449,1211.23,1624.628908,2634
11/04/2017,1213.29,1234.622,1198,1223.499,1381.258067,2721
12/04/2017,1223.499,1230.411,1210.535,1219.149,1511.849959,2728
13/04/2017,1218.615,1219.5,1151,1174.13,2865.656246,3715
14/04/2017,1175.899,1197.992,1168.953,1187.991,1638.363791,2990
15/04/2017,1188,1198.18,1170.057,1175.008,1139.763554,2034
16/04/2017,1180.53,1193.33,1175,1180.998,660.7788003,1367
17/04/2017,1180.994,1210.986,1175,1197.5,1856.537189,3361
18/04/2017,1200.398,1218,1197.1,1202.378,2141.017208,3346
19/04/2017,1202.39,1212.563,1197.1,1204.2,1959.432279,8899
20/04/2017,1209,1249.478,1206.34,1241.877,2311.652477,3204
21/04/2017,1241.873,1254.91,1236.01,1248.999,1985.638032,3293
22/04/2017,1248.985,1250.985,1212,1235.488,1659.24103,3014
23/04/2017,1235.397,1245,1228,1242.48,1303.852949,4660
24/04/2017,1244.32,1259.496,1234.097,1251.016,1587.454151,3468
25/04/2017,1252.3,1280,1248.42,1276.07,1624.237084,3993
26/04/2017,1276.349,1314.701,1269.001,1290.521,3355.714164,5352
27/04/2017,1290.52,1345.466,1290.511,1333.7,3316.588995,5131
28/04/2017,1335.493,1355.55,1292.14,1328.64,3550.728298,6252
29/04/2017,1322.92,1339.229,1312,1335.926,2124.549597,4505
30/04/2017,1335.927,1352,1309.37,1350.717,1779.967689,5117
01/05/2017,1344.601,1438.874,1325.76,1397.234,5314.138242,11773
02/05/2017,1397.237,1471.569,1381.436,1455.2,5160.183449,8909
03/05/2017,1454.501,1523.777,1446.247,1513.599,5193.276395,9345
04/05/2017,1513.598,1618.6,1450,1535.415,9172.901483,15636
05/05/2017,1535.418,1597.901,1491.335,1518.031,7859.931971,14881
06/05/2017,1514.473,1572.999,1513.705,1535.422,3478.676507,8882
07/05/2017,1535.422,1563.363,1358,1505.164,5592.76035,15464
08/05/2017,1505.164,1677.399,1485.982,1670.059,7031.978864,16087
09/05/2017,1668.525,1768.681,1639.004,1721.749,8209.652564,20596
10/05/2017,1721.751,1794,1685,1782,5282.781347,11186
11/05/2017,1781.999,1886.616,1753.349,1836.059,7053.158543,11379
12/05/2017,1830.001,1837.981,1639,1698.188,6996.654217,12477
13/05/2017,1698.188,1795.633,1608.001,1783.57,5521.861341,8915
14/05/2017,1785,1818,1752.85,1788.04,2598.56418,5858
15/05/2017,1787.88,1795.16,1699.12,1739.75,4579.845224,8758
16/05/2017,1739.75,1791.262,1701,1786.85,6118.349732,11080
17/05/2017,1786.841,1880,1763.403,1836.056,7585.591188,14710
18/05/2017,1836.05,2589,1821.072,1900,6693.382452,13374
19/05/2017,1899.001,1971.994,1851.535,1961.793,7582.811219,16066
20/05/2017,1961.793,2046.477,1957,2039.114,6004.578791,12260
21/05/2017,2039.115,2096.837,1990,2011.106,5935.44935,13180
22/05/2017,2007.227,2197.192,1900.1,2085.992,9816.821748,25869
23/05/2017,2080.052,2249.998,2079.251,2231.967,7547.278184,20178
24/05/2017,2233.975,2474.72,2231.967,2408.24,9468.728442,24193
25/05/2017,2408.24,2722.237,2201,2259.2,14233.47471,32464
26/05/2017,2259.2,2573.693,2030,2203.709,10871.99886,26434
27/05/2017,2199.787,2290,1812.99,2008,12534.39915,34964
28/05/2017,1995.016,2270,1995.016,2137.213,7017.335738,24770
29/05/2017,2129.343,2326.33,2051.681,2245.273,4466.552589,15405
30/05/2017,2259.4,2315.38,2133,2159.097,7795.44975,21681
31/05/2017,2158.015,2334.739,2130,2291.301,8836.661993,18342
01/06/2017,2291.301,2456.11,2291.301,2399,10561.40087,22173
02/06/2017,2399.981,2497.65,2371.154,2487.183,7019.745624,14018
03/06/2017,2485.432,2588.773,2450.409,2549.719,5467.767143,12224
04/06/2017,2549.692,2570,2480,2520.551,5772.876827,12021
05/06/2017,2522.768,2692.373,2515,2690,6539.226523,11749
06/06/2017,2690.999,2934.278,2690.999,2867,11717.21478,23443
07/06/2017,2871.9,2885,2630,2690.001,7816.343358,17429
08/06/2017,2693.002,2818.052,2615.99,2811.631,5274.324027,11797
09/06/2017,2810.339,2865.339,2793.11,2816.467,3812.553539,9267
10/06/2017,2816.463,2907.924,2787.891,2816.269,6116.969166,17705
11/06/2017,2816.214,2929.998,2781.893,2924.879,4738.19158,17089
12/06/2017,2924.876,2948,2400,2609.442,10270.90367,27774
13/06/2017,2609.442,2778.164,2601,2710,7200.412944,16675
14/06/2017,2710,2797.903,2318.43,2452.686,10307.68886,21986
15/06/2017,2456.602,2510.761,2075.329,2428.707,15725.06862,30444
16/06/2017,2428.72,2526.35,2308.311,2470.303,8199.123962,17818
17/06/2017,2470.316,2678,2420.891,2642.243,5840.431405,18407
18/06/2017,2646.838,2670.158,2460.001,2497.762,7006.945745,18170
19/06/2017,2500.724,2592,2484.822,2584.858,6459.403407,16614
20/06/2017,2584.859,2768,2579,2705.1,6385.093055,19031
21/06/2017,2705.1,2764.963,2570,2644.968,6443.298219,20903
22/06/2017,2644.969,2735.31,2588.547,2684.987,4830.253255,12561
23/06/2017,2684.98,2725,2660.112,2668,3467.611845,10324
24/06/2017,2668,2701.788,2500,2547.431,4388.75826,10500
25/06/2017,2555.092,2601.527,2408,2490.126,5293.369941,13880
26/06/2017,2490.126,2535.779,2210,2405,9803.020964,24840
27/06/2017,2404.374,2540.054,2257.008,2538.01,9163.272708,21182
28/06/2017,2538.01,2600,2444.437,2554.021,7936.5598,16888
29/06/2017,2554.014,2579.998,2498.003,2526.074,5462.742033,13329
30/06/2017,2526.074,2547.953,2419.238,2445,5522.984364,14840
01/07/2017,2443.36,2500,2364.01,2392.948,5294.89213,14866
02/07/2017,2393,2525,2344,2505.571,5874.651099,16519
03/07/2017,2500.911,2587.999,2469.212,2546.73,6427.103248,17605
04/07/2017,2546.73,2647.65,2546.729,2599.071,5916.616917,17503
05/07/2017,2597.708,2628.386,2536.011,2611.387,5114.569597,12129
06/07/2017,2610.74,2620,2575.338,2605.641,3528.72319,9277
07/07/2017,2606.8,2613.993,2470.201,2506.928,4956.849364,12181
08/07/2017,2506.928,2552.639,2470.201,2547.847,5186.474706,14949
09/07/2017,2547.017,2560.417,2494,2499.001,2608.345713,8002
10/07/2017,2499.12,2522.775,2265,2339.229,8795.772517,18930
11/07/2017,2336.317,2404.178,2252.845,2302.2,9926.801636,26116
12/07/2017,2302.2,2416.512,2235,2373.846,7603.574011,22952
13/07/2017,2373.845,2417.084,2310,2336.402,6113.583677,17783
14/07/2017,2338.641,2352.698,2133.77,2216.177,7547.155766,17694
15/07/2017,2216.178,2218.894,1956.202,1972.07,11774.54434,25151
16/07/2017,1969.999,2042.87,1809,1907.239,13840.30336,29398
17/07/2017,1905.05,2225.7,1905.002,2217,12866.56422,25320
18/07/2017,2217,2400,2144.94,2310.8,15041.49951,27806
19/07/2017,2310.801,2400,2212.484,2254.998,9367.33941,23722
20/07/2017,2254.998,2934.44,2254.64,2854.882,16465.54373,27528
21/07/2017,2854.882,2870,2614.7,2670,12131.70914,24242
22/07/2017,2670,2875,2651.961,2831.131,8247.07932,17508
23/07/2017,2833.599,2855,2672.26,2761.2,8021.956636,15573
24/07/2017,2761,2809.377,2720.001,2755.898,5221.133691,12456
25/07/2017,2755.898,2774.996,2440.211,2556.002,10789.66211,19915
26/07/2017,2565,2617.013,2414.612,2525,9942.970117,21522
27/07/2017,2526.699,2695.999,2511.166,2675.392,6869.444072,17060
28/07/2017,2676.988,2851.954,2671.011,2800,9163.836091,23228
29/07/2017,2808.971,2808.999,2678.588,2715.999,7068.390989,17833
30/07/2017,2716,2799,2653,2799,4432.019445,14502
31/07/2017,2798.999,2910,2723,2876.133,7421.359309,20018
01/08/2017,2876.133,2970,2599,2727.027,13128.83403,31538
02/08/2017,2727.975,2761.514,2650,2700.8,6560.85695,24546
03/08/2017,2700.9,2808.88,2697.7,2797.034,6069.833558,19970
04/08/2017,2797.034,2888.2,2771.011,2875.968,5969.506676,19400
05/08/2017,2875.967,3350,2870,3256.31,12846.28776,29467
06/08/2017,3256.31,3299.1,3177.77,3235.032,5412.319295,18084
07/08/2017,3236.994,3447.887,3191,3395,6389.085238,22275
08/08/2017,3395,3492,3350,3430.52,7446.405891,24915
09/08/2017,3430.52,3444.9,3252,3371.878,6149.159968,22708
10/08/2017,3370,3470,3340,3433.989,3997.944051,16070
11/08/2017,3434.099,3735.199,3425.006,3670,5731.536838,22244
12/08/2017,3669.618,3975,3637.34,3884.626,8296.376634,25532
13/08/2017,3889.09,4232.71,3841.468,4084,11504.37121,31469
14/08/2017,4084,4423,3970,4355.662,9768.30275,28098
15/08/2017,4350.021,4484.29,3821,4172.2,12347.20832,33598
16/08/2017,4170.8,4399,3950,4388,7600.447025,20866
17/08/2017,4381.01,4479,4200,4291,7641.769694,22711
18/08/2017,4291,4354.996,3980,4141,9739.865739,25878
19/08/2017,4130,4211.683,4002.636,4179.733,5163.253241,14369
20/08/2017,4184.937,4198,4066,4078.244,4318.746071,14141
21/08/2017,4076.001,4116.969,3996,4005.704,5070.671144,20285
22/08/2017,4007.398,4169.994,3620,4104.9,10243.52457,32965
23/08/2017,4104.9,4279.99,4081.4,4151,5552.179238,24807
24/08/2017,4150.999,4380,4145,4334.682,4475.348732,22446
25/08/2017,4334.999,4465,4313.99,4390.989,4496.683203,22062
26/08/2017,4391.5,4392.1,4271.1,4351.749,2665.751145,14863
27/08/2017,4360.4,4409.999,4326,4338.46,2241.111838,11786
28/08/2017,4338.458,4399,4188.128,4387.828,4706.675062,17866
29/08/2017,4387.699,4665.446,4346.1,4590.169,5540.051501,20424
30/08/2017,4590.168,4641.999,4490,4579.75,4005.989105,13562
31/08/2017,4581.12,4760,4576.83,4737.27,4116.622016,16869
01/09/2017,4737.02,4919.95,4702.11,4919.9,4476.539582,17183
02/09/2017,4919.9,4965,4528,4630.4,7544.286731,22037
